1561 frames | 65 secs | A.Beautiful.Mind.2001__#00-01-45_00-02-50_label_A
2810 frames | 117 secs | Deadpool.2.2018__#0-14-23_0-16-20_label_B1-B2-0
2953 frames | 123 secs | Deadpool.2.2018__#0-19-38_0-21-41_label_A
865 frames | 36 secs | Deadpool.2.2018__#0-24-44_0-25-20_label_A
625 frames | 26 secs | Deadpool.2.2018__#0-52-40_0-53-06_label_G-0-0
1801 frames | 75 secs | Deadpool.2.2018__#0-55-12_0-56-27_label_B1-B2-0
1921 frames | 80 secs | Deadpool.2.2018__#0-57-55_0-59-15_label_B1-0-0
168 frames | 7 secs | Deadpool.2.2018__#0-59-16_0-59-23_label_G-0-0
914 frames | 38 secs | Deadpool.2.2018__#01-12-12_01-12-50_label_A
625 frames | 26 secs | Deadpool.2.2018__#01-15-32_01-15-58_label_B6-G-0
457 frames | 19 secs | Deadpool.2.2018__#01-16-32_01-16-51_label_G-B6-0
313 frames | 13 secs | Deadpool.2.2018__#01-37-54_01-38-07_label_G-0-0
409 frames | 17 secs | Deadpool.2.2018__#01-42-58_01-43-15_label_B1-0-0
553 frames | 23 secs | Deadpool.2.2018__#02-05-32_02-05-55_label_A
2858 frames | 119 secs | Deadpool.2016__#0-06-50_0-08-49_label_B1-B2-B6
505 frames | 21 secs | Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0
2930 frames | 122 secs | Deadpool.2016__#0-10-14_0-12-16_label_B2-0-0
241 frames | 10 secs | Deadpool.2016__#0-12-18_0-12-28_label_G-0-0
1105 frames | 46 secs | Deadpool.2016__#0-13-36_0-14-22_label_B1-0-0
1057 frames | 44 secs | Deadpool.2016__#0-17-08_0-17-52_label_A
889 frames | 37 secs | Deadpool.2016__#0-27-11_0-27-48_label_A
1921 frames | 80 secs | Deadpool.2016__#0-28-34_0-29-54_label_B1-0-0
2257 frames | 94 secs | Deadpool.2016__#0-30-17_0-31-51_label_A
1633 frames | 68 secs | Deadpool.2016__#0-52-22_0-53-30_label_G-0-0
2882 frames | 120 secs | Deadpool.2016__#0-53-31_0-55-31_label_B1-0-0
313 frames | 13 secs | Deadpool.2016__#01-00-11_01-00-24_label_B1-0-0
265 frames | 11 secs | Deadpool.2016__#01-00-24_01-00-35_label_B2-0-0
361 frames | 15 secs | Deadpool.2016__#01-01-24_01-01-39_label_B2-B1-0
241 frames | 10 secs | Deadpool.2016__#01-01-44_01-01-54_label_B1-0-0
433 frames | 18 secs | Deadpool.2016__#01-02-43_01-03-01_label_B1-B2-0
3049 frames | 127 secs | Deadpool.2016__#01-18-13_01-20-20_label_A
217 frames | 9 secs | Deadpool.2016__#01-22-32_01-22-41_label_B2-0-0
241 frames | 10 secs | Deadpool.2016__#01-24-30_01-24-40_label_B1-B2-0
985 frames | 41 secs | Deadpool.2016__#01-27-52_01-28-33_label_B1-0-0
1489 frames | 62 secs | Deadpool.2016__#01-28-50_01-29-52_label_B1-0-0
1537 frames | 64 secs | Deadpool.2016__#01-33-21_01-34-25_label_B1-0-0
1993 frames | 83 secs | Deadpool.2016__#01-36-22_01-37-45_label_A
674 frames | 28 secs | Deadpool.2016__#01-47-00_01-47-28_label_A
3721 frames | 155 secs | Death.Proof.2007__#00-06-20_00-08-55_label_A
5761 frames | 240 secs | Death.Proof.2007__#00-09-12_00-13-12_label_A
3602 frames | 150 secs | Death.Proof.2007__#00-13-52_00-16-22_label_A
2064 frames | 86 secs | Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0
3433 frames | 143 secs | Death.Proof.2007__#00-53-22_00-55-45_label_A
7874 frames | 328 secs | Death.Proof.2007__#01-32-22_01-37-50_label_B6-0-0
505 frames | 21 secs | Death.Proof.2007__#01-38-04_01-38-25_label_B2-0-0
2545 frames | 106 secs | Death.Proof.2007__#01-38-30_01-40-16_label_A
8737 frames | 364 secs | Death.Proof.2007__#01-42-24_01-48-28_label_B6-0-0
1344 frames | 56 secs | Death.Proof.2007__#01-48-30_01-49-26_label_B5-0-0
5232 frames | 218 secs | Desperado.1995__#00-00-00_00-03-38_label_A
4320 frames | 180 secs | Desperado.1995__#00-04-53_00-07-53_label_B1-B2-0
3240 frames | 135 secs | Desperado.1995__#00-12-36_00-14-51_label_A
2497 frames | 104 secs | Desperado.1995__#00-22-12_00-23-56_label_A
529 frames | 22 secs | Desperado.1995__#00-27-45_00-28-07_label_B2-0-0
8449 frames | 352 secs | Desperado.1995__#00-31-12_00-37-04_label_B1-B2-0
601 frames | 25 secs | Desperado.1995__#00-38-05_00-38-30_label_B6-0-0
1729 frames | 72 secs | Desperado.1995__#00-46-34_00-47-46_label_A
1609 frames | 67 secs | Desperado.1995__#00-50-55_00-52-02_label_A
2977 frames | 124 secs | Desperado.1995__#00-54-16_00-56-20_label_B1-B2-0
1345 frames | 56 secs | Desperado.1995__#01-20-31_01-21-27_label_B2-0-0
6192 frames | 258 secs | Desperado.1995__#01-27-37_01-31-55_label_B2-G-0
1850 frames | 77 secs | Desperado.1995__#01-36-33_01-37-50_label_A
2064 frames | 86 secs | Election.2005__#00-05-30_00-06-56_label_A
2376 frames | 99 secs | Election.2005__#00-15-23_00-17-02_label_A
1776 frames | 74 secs | Election.2005__#00-28-03_00-29-17_label_B1-0-0
3552 frames | 148 secs | Election.2005__#00-58-42_01-01-10_label_B1-B5-0
2136 frames | 89 secs | Election.2005__#01-05-37_01-07-06_label_A
1512 frames | 63 secs | Election.2005__#01-08-01_01-09-04_label_B1-0-0
1752 frames | 73 secs | Election.2005__#01-12-58_01-14-11_label_A
2160 frames | 90 secs | Election.2005__#01-19-48_01-21-18_label_A
1968 frames | 82 secs | Election.2005__#01-24-22_01-25-44_label_B5-0-0
5088 frames | 212 secs | Election.2005__#01-30-35_01-34-07_label_B5-0-0
721 frames | 30 secs | Fast.Five.2011__#00-00-50_00-01-20_label_A
1441 frames | 60 secs | Fast.Five.2011__#00-07-53_00-08-53_label_A
313 frames | 13 secs | Fast.Five.2011__#00-16-27_00-16-40_label_G-0-0
2377 frames | 99 secs | Fast.Five.2011__#00-23-05_00-24-44_label_A
2353 frames | 98 secs | Fast.Five.2011__#00-26-55_00-28-33_label_A
962 frames | 40 secs | Fast.Five.2011__#00-30-33_00-31-13_label_B2-0-0
361 frames | 15 secs | Fast.Five.2011__#00-31-50_00-32-05_label_B1-0-0
361 frames | 15 secs | Fast.Five.2011__#00-32-24_00-32-39_label_B1-B2-0
2449 frames | 102 secs | Fast.Five.2011__#00-35-08_00-36-50_label_A
3914 frames | 163 secs | Fast.Five.2011__#00-38-01_00-40-44_label_A
5209 frames | 217 secs | Fast.Five.2011__#00-42-00_00-45-37_label_A
313 frames | 13 secs | Fast.Five.2011__#00-49-45_00-49-58_label_B1-0-0
241 frames | 10 secs | Fast.Five.2011__#01-00-48_01-00-58_label_G-0-0
793 frames | 33 secs | Fast.Five.2011__#01-05-32_01-06-05_label_A
553 frames | 23 secs | Fast.Five.2011__#01-06-30_01-06-53_label_A
2473 frames | 103 secs | Fast.Five.2011__#01-10-08_01-11-51_label_A
817 frames | 34 secs | Fast.Five.2011__#01-32-48_01-33-22_label_B2-G-B6
1825 frames | 76 secs | Fast.Five.2011__#01-33-25_01-34-41_label_B2-G-0
745 frames | 31 secs | Fast.Five.2011__#01-34-41_01-35-12_label_B2-0-0
336 frames | 14 secs | Fast.Five.2011__#01-40-08_01-40-22_label_B2-0-0
192 frames | 8 secs | Fast.Five.2011__#01-46-22_01-46-30_label_B6-0-0
770 frames | 32 secs | Fast.Five.2011__#01-47-02_01-47-34_label_B6-B2-0
865 frames | 36 secs | Fast.Five.2011__#01-50-02_01-50-38_label_B6-0-0
1129 frames | 47 secs | Fast.Five.2011__#01-50-50_01-51-37_label_B2-B6-0
337 frames | 14 secs | Fast.Five.2011__#01-51-50_01-52-04_label_B2-0-0
5353 frames | 223 secs | Fast.Five.2011__#01-55-07_01-58-50_label_A
1369 frames | 57 secs | Fast.Furious.2009__#00-06-33_00-07-30_label_G-B6-0
2473 frames | 103 secs | Fast.Furious.2009__#00-08-56_00-10-39_label_A
337 frames | 14 secs | Fast.Furious.2009__#00-13-50_00-14-04_label_B2-0-0
6986 frames | 291 secs | Fast.Furious.2009__#00-15-05_00-19-56_label_A
2017 frames | 84 secs | Fast.Furious.2009__#00-22-36_00-24-00_label_A
4032 frames | 168 secs | Fast.Furious.2009__#00-26-32_00-29-20_label_A
1152 frames | 48 secs | Fast.Furious.2009__#00-29-26_00-30-14_label_B1-0-0
2497 frames | 104 secs | Fast.Furious.2009__#00-51-30_00-53-14_label_A
1056 frames | 44 secs | Fast.Furious.2009__#01-03-26_01-04-10_label_G-B2-B1
1585 frames | 66 secs | Fast.Furious.2009__#01-10-19_01-11-25_label_B1-0-0
3601 frames | 150 secs | Fast.Furious.2009__#01-15-20_01-17-50_label_A
2184 frames | 91 secs | Fast.Furious.2009__#01-19-19_01-20-50_label_A
7777 frames | 324 secs | Fast.Furious.2009__#01-21-28_01-26-52_label_A
1153 frames | 48 secs | Fast.Furious.2009__#01-35-00_01-35-48_label_B2-B6-B1
721 frames | 30 secs | Fast.Furious.6.2013__#00-01-45_00-02-15_label_A
1200 frames | 50 secs | Fast.Furious.6.2013__#00-05-45_00-06-35_label_B1-0-0
2882 frames | 120 secs | Fast.Furious.6.2013__#00-06-50_00-08-50_label_A
2161 frames | 90 secs | Fast.Furious.6.2013__#00-10-20_00-11-50_label_A
4417 frames | 184 secs | Fast.Furious.6.2013__#00-12-41_00-15-45_label_A
890 frames | 37 secs | Fast.Furious.6.2013__#00-17-50_00-18-27_label_B2-0-0
1825 frames | 76 secs | Fast.Furious.6.2013__#00-21-52_00-23-08_label_G-B2-0
1224 frames | 51 secs | Fast.Furious.6.2013__#00-23-40_00-24-31_label_B6-B2-0
1441 frames | 60 secs | Fast.Furious.6.2013__#00-24-40_00-25-40_label_B2-0-0
3360 frames | 140 secs | Fast.Furious.6.2013__#00-26-30_00-28-50_label_B6-0-0
1682 frames | 70 secs | Fast.Furious.6.2013__#00-29-05_00-30-15_label_B2-B6-0
2425 frames | 101 secs | Fast.Furious.6.2013__#00-30-50_00-32-31_label_A
5257 frames | 219 secs | Fast.Furious.6.2013__#00-32-52_00-36-31_label_A
962 frames | 40 secs | Fast.Furious.6.2013__#00-41-00_00-41-40_label_B1-0-0
1441 frames | 60 secs | Fast.Furious.6.2013__#00-44-20_00-45-20_label_B1-0-0
3841 frames | 160 secs | Fast.Furious.6.2013__#00-47-40_00-50-20_label_B1-0-0
1946 frames | 81 secs | Fast.Furious.6.2013__#00-53-55_00-55-16_label_A
1057 frames | 44 secs | Fast.Furious.6.2013__#00-58-11_00-58-55_label_B1-0-0
1273 frames | 53 secs | Fast.Furious.6.2013__#01-02-17_01-03-10_label_B6-B2-G
3337 frames | 139 secs | Fast.Furious.6.2013__#01-05-40_01-07-59_label_A
4921 frames | 205 secs | Fast.Furious.6.2013__#01-10-55_01-14-20_label_A
2930 frames | 122 secs | Fast.Furious.6.2013__#01-26-10_01-28-12_label_B6-B2-0
6505 frames | 271 secs | Fast.Furious.6.2013__#01-29-25_01-33-56_label_G-B6-0
3841 frames | 160 secs | Fast.Furious.6.2013__#01-44-00_01-46-40_label_B1-B2-0
914 frames | 38 secs | Fast.Furious.6.2013__#01-47-00_01-47-38_label_B6-0-0
3217 frames | 134 secs | Fast.Furious.6.2013__#01-47-39_01-49-53_label_B1-B6-0
1489 frames | 62 secs | Fast.Furious.6.2013__#01-50-00_01-51-02_label_B1-0-0
2089 frames | 87 secs | Fast.Furious.6.2013__#01-51-35_01-53-02_label_B1-B6-0
3481 frames | 145 secs | Fast.Furious.6.2013__#01-54-05_01-56-30_label_G-B6-0
6025 frames | 251 secs | Fast.Furious.6.2013__#01-57-49_02-02-00_label_A
1561 frames | 65 secs | Flipped.2010__#00-01-45_00-02-50_label_A
1561 frames | 65 secs | Flipped.2010__#00-03-00_00-04-05_label_A
5954 frames | 248 secs | Flipped.2010__#00-11-00_00-15-08_label_A
2665 frames | 111 secs | Flipped.2010__#00-16-18_00-18-09_label_A
2665 frames | 111 secs | Flipped.2010__#00-18-18_00-20-09_label_A
3625 frames | 151 secs | Flipped.2010__#00-20-35_00-23-06_label_A
985 frames | 41 secs | Flipped.2010__#00-23-50_00-24-31_label_A
5761 frames | 240 secs | Flipped.2010__#00-25-20_00-29-20_label_A
1441 frames | 60 secs | Flipped.2010__#00-31-05_00-32-05_label_A
6673 frames | 278 secs | Flipped.2010__#00-32-07_00-36-45_label_A
4104 frames | 171 secs | Flipped.2010__#00-37-40_00-40-31_label_A
1657 frames | 69 secs | Flipped.2010__#00-40-52_00-42-01_label_A
2762 frames | 115 secs | Flipped.2010__#00-47-55_00-49-50_label_A
2641 frames | 110 secs | Flipped.2010__#00-55-26_00-57-16_label_A
1369 frames | 57 secs | Flipped.2010__#00-57-20_00-58-17_label_A
6049 frames | 252 secs | Flipped.2010__#00-58-18_01-02-30_label_A
6024 frames | 251 secs | Flipped.2010__#01-02-40_01-06-51_label_A
3385 frames | 141 secs | Flipped.2010__#01-14-30_01-16-51_label_A
5473 frames | 228 secs | Flipped.2010__#01-17-03_01-20-51_label_A
5281 frames | 220 secs | Flipped.2010__#01-21-00_01-24-40_label_A
5280 frames | 220 secs | From.Dusk.Till.Dawn.1996__#00-00-36_00-04-16_label_A
1800 frames | 75 secs | From.Dusk.Till.Dawn.1996__#00-06-15_00-07-30_label_B2-0-0
1824 frames | 76 secs | From.Dusk.Till.Dawn.1996__#00-09-15_00-10-31_label_G-0-0
4680 frames | 195 secs | From.Dusk.Till.Dawn.1996__#00-17-24_00-20-39_label_A
696 frames | 29 secs | From.Dusk.Till.Dawn.1996__#00-24-13_00-24-42_label_B1-0-0
1633 frames | 68 secs | Fury.2014__#00-01-50_00-02-58_label_A
2352 frames | 98 secs | Fury.2014__#00-09-04_00-10-42_label_A
1321 frames | 55 secs | Fury.2014__#00-17-40_00-18-35_label_B1-0-0
2161 frames | 90 secs | Fury.2014__#00-20-27_00-21-57_label_A
1489 frames | 62 secs | Fury.2014__#00-23-40_00-24-42_label_B2-G-0
2160 frames | 90 secs | Fury.2014__#00-27-12_00-28-42_label_A
5497 frames | 229 secs | Fury.2014__#00-31-22_00-35-11_label_B2-G-0
2377 frames | 99 secs | Fury.2014__#00-41-33_00-43-12_label_A
4104 frames | 171 secs | Fury.2014__#00-46-02_00-48-53_label_B2-G-0
2113 frames | 88 secs | Fury.2014__#00-56-10_00-57-38_label_A
577 frames | 24 secs | Fury.2014__#00-57-48_00-58-12_label_B2-G-0
1513 frames | 63 secs | Fury.2014__#01-14-49_01-15-52_label_G-0-0
2016 frames | 84 secs | Fury.2014__#01-17-16_01-18-40_label_A
7897 frames | 329 secs | Fury.2014__#01-18-45_01-24-14_label_B2-G-0
2521 frames | 105 secs | Fury.2014__#01-24-39_01-26-24_label_A
3289 frames | 137 secs | Fury.2014__#01-27-52_01-30-09_label_A
7441 frames | 310 secs | Fury.2014__#01-42-02_01-47-12_label_B2-G-0
11762 frames | 490 secs | Fury.2014__#01-48-19_01-56-29_label_B2-G-0
1513 frames | 63 secs | Fury.2014__#01-58-01_01-59-04_label_B2-G-0
2737 frames | 114 secs | Fury.2014__#02-04-03_02-05-57_label_A
3481 frames | 145 secs | Gladiator.2000__#00-02-03_00-04-28_label_A
1633 frames | 68 secs | Gladiator.2000__#00-13-32_00-14-40_label_A
817 frames | 34 secs | Gladiator.2000__#00-23-08_00-23-42_label_B1-0-0
1897 frames | 79 secs | Gladiator.2000__#00-25-57_00-27-16_label_A
1921 frames | 80 secs | Gladiator.2000__#00-41-25_00-42-45_label_B1-0-0
4081 frames | 170 secs | Gladiator.2000__#00-59-29_01-02-19_label_B1-0-0
2809 frames | 117 secs | Gladiator.2000__#01-02-57_01-04-54_label_A
3745 frames | 156 secs | Gladiator.2000__#01-13-12_01-15-48_label_A
2449 frames | 102 secs | Gladiator.2000__#01-27-58_01-29-40_label_A
6986 frames | 291 secs | Gladiator.2000__#01-32-15_01-37-06_label_B1-0-0
2786 frames | 116 secs | Gladiator.2000__#01-44-18_01-46-14_label_A
6409 frames | 267 secs | Gladiator.2000__#01-55-09_01-59-36_label_B1-0-0
2208 frames | 92 secs | Gladiator.2000__#02-08-45_02-10-17_label_A
4657 frames | 194 secs | Gladiator.2000__#02-35-38_02-38-52_label_B1-0-0
601 frames | 25 secs | God.Bless.America.2011__#00-02-00_00-02-25_label_B2-0-0
7777 frames | 324 secs | God.Bless.America.2011__#00-06-59_00-12-23_label_A
5833 frames | 243 secs | God.Bless.America.2011__#00-14-02_00-18-05_label_A
2328 frames | 97 secs | God.Bless.America.2011__#00-20-55_00-22-32_label_A
4057 frames | 169 secs | God.Bless.America.2011__#00-42-23_00-45-12_label_A
1345 frames | 56 secs | God.Bless.America.2011__#00-48-15_00-49-11_label_B2-0-0
2594 frames | 108 secs | God.Bless.America.2011__#00-52-07_00-53-55_label_B2-0-0
2641 frames | 110 secs | God.Bless.America.2011__#00-54-15_00-56-05_label_A
818 frames | 34 secs | God.Bless.America.2011__#01-08-47_01-09-21_label_B2-0-0
1585 frames | 66 secs | God.Bless.America.2011__#01-11-54_01-13-00_label_A
2521 frames | 105 secs | God.Bless.America.2011__#01-13-20_01-15-05_label_B2-B6-0
1921 frames | 80 secs | God.Bless.America.2011__#01-15-20_01-16-40_label_A
4561 frames | 190 secs | God.Bless.America.2011__#01-17-10_01-20-20_label_A
1081 frames | 45 secs | God.Bless.America.2011__#01-21-50_01-22-35_label_B1-0-0
3457 frames | 144 secs | God.Bless.America.2011__#01-33-26_01-35-50_label_B2-0-0
1321 frames | 55 secs | God.Bless.America.2011__#01-38-25_01-39-20_label_B2-0-0
1970 frames | 82 secs | GoldenEye.1995__#00-03-13_00-04-35_label_A
2665 frames | 111 secs | GoldenEye.1995__#00-05-41_00-07-32_label_B2-G-0
1369 frames | 57 secs | GoldenEye.1995__#00-08-07_00-09-04_label_B2-0-0
4658 frames | 194 secs | GoldenEye.1995__#00-17-21_00-20-35_label_A
769 frames | 32 secs | GoldenEye.1995__#00-25-13_00-25-45_label_A
697 frames | 29 secs | GoldenEye.1995__#00-26-45_00-27-14_label_B2-0-0
3217 frames | 134 secs | GoldenEye.1995__#00-28-54_00-31-08_label_A
1008 frames | 42 secs | GoldenEye.1995__#00-33-26_00-34-08_label_B2-0-0
433 frames | 18 secs | GoldenEye.1995__#00-35-26_00-35-44_label_B2-0-0
2857 frames | 119 secs | GoldenEye.1995__#00-36-26_00-38-25_label_A
2281 frames | 95 secs | GoldenEye.1995__#00-39-57_00-41-32_label_G-0-0
3529 frames | 147 secs | GoldenEye.1995__#00-45-43_00-48-10_label_A
1778 frames | 74 secs | GoldenEye.1995__#00-49-11_00-50-25_label_A
2041 frames | 85 secs | GoldenEye.1995__#00-51-14_00-52-39_label_A
409 frames | 17 secs | GoldenEye.1995__#00-52-42_00-52-59_label_G-0-0
1009 frames | 42 secs | GoldenEye.1995__#01-12-02_01-12-44_label_G-0-0
3866 frames | 161 secs | GoldenEye.1995__#01-14-10_01-16-51_label_A
1970 frames | 82 secs | GoldenEye.1995__#01-21-56_01-23-18_label_G-B2-B6
1417 frames | 59 secs | GoldenEye.1995__#01-25-54_01-26-53_label_A
505 frames | 21 secs | GoldenEye.1995__#01-28-03_01-28-24_label_G-0-0
818 frames | 34 secs | GoldenEye.1995__#01-33-05_01-33-39_label_G-0-0
4873 frames | 203 secs | GoldenEye.1995__#01-35-37_01-39-00_label_A
1729 frames | 72 secs | GoldenEye.1995__#01-43-18_01-44-30_label_B1-B2-G
793 frames | 33 secs | GoldenEye.1995__#01-49-17_01-49-50_label_B2-0-0
1321 frames | 55 secs | GoldenEye.1995__#01-52-20_01-53-15_label_A
865 frames | 36 secs | GoldenEye.1995__#01-55-46_01-56-22_label_G-0-0
984 frames | 41 secs | GoldenEye.1995__#01-57-47_01-58-28_label_B2-0-0
1249 frames | 52 secs | GoldenEye.1995__#01-59-47_02-00-39_label_B1-0-0
1321 frames | 55 secs | GoldenEye.1995__#02-05-18_02-06-13_label_A
1561 frames | 65 secs | Good.Will.Hunting.1997__#00-01-45_00-02-50_label_A
1561 frames | 65 secs | Good.Will.Hunting.1997__#00-03-00_00-04-05_label_A
1801 frames | 75 secs | Good.Will.Hunting.1997__#00-04-20_00-05-35_label_A
3601 frames | 150 secs | Good.Will.Hunting.1997__#00-05-52_00-08-22_label_A
3433 frames | 143 secs | Good.Will.Hunting.1997__#00-12-45_00-15-08_label_A
2665 frames | 111 secs | Good.Will.Hunting.1997__#00-16-18_00-18-09_label_A
3625 frames | 151 secs | Good.Will.Hunting.1997__#00-20-35_00-23-06_label_A
985 frames | 41 secs | Good.Will.Hunting.1997__#00-23-50_00-24-31_label_A
5761 frames | 240 secs | Good.Will.Hunting.1997__#00-25-20_00-29-20_label_A
1441 frames | 60 secs | Good.Will.Hunting.1997__#00-31-05_00-32-05_label_A
4152 frames | 173 secs | Good.Will.Hunting.1997__#00-32-07_00-35-00_label_A
6745 frames | 281 secs | Good.Will.Hunting.1997__#00-35-50_00-40-31_label_A
3817 frames | 159 secs | Good.Will.Hunting.1997__#00-42-52_00-45-31_label_A
2641 frames | 110 secs | Good.Will.Hunting.1997__#00-45-40_00-47-30_label_A
6962 frames | 290 secs | Good.Will.Hunting.1997__#00-50-26_00-55-16_label_A
1369 frames | 57 secs | Good.Will.Hunting.1997__#00-57-20_00-58-17_label_A
9001 frames | 375 secs | Good.Will.Hunting.1997__#01-07-50_01-14-05_label_A
3577 frames | 149 secs | Good.Will.Hunting.1997__#01-14-30_01-16-59_label_A
6962 frames | 290 secs | Good.Will.Hunting.1997__#01-17-00_01-21-50_label_A
3361 frames | 140 secs | Good.Will.Hunting.1997__#01-27-20_01-29-40_label_A
4152 frames | 173 secs | Good.Will.Hunting.1997__#01-33-18_01-36-11_label_A
2761 frames | 115 secs | Good.Will.Hunting.1997__#01-39-05_01-41-00_label_A
5449 frames | 227 secs | Good.Will.Hunting.1997__#01-42-06_01-45-53_label_A
2642 frames | 110 secs | Good.Will.Hunting.1997__#01-46-20_01-48-10_label_A
1681 frames | 70 secs | Good.Will.Hunting.1997__#01-50-50_01-52-00_label_A
8161 frames | 340 secs | Good.Will.Hunting.1997__#01-52-20_01-58-00_label_A
4080 frames | 170 secs | Good.Will.Hunting.1997__#01-58-20_02-01-10_label_A
2304 frames | 96 secs | Haywire.2011__#00-05-37_00-07-13_label_A
1705 frames | 71 secs | Haywire.2011__#00-17-28_00-18-39_label_A
2401 frames | 100 secs | Haywire.2011__#00-22-13_00-23-53_label_A
1778 frames | 74 secs | Haywire.2011__#00-43-46_00-45-00_label_A
842 frames | 35 secs | Haywire.2011__#00-51-18_00-51-53_label_B1-0-0
1032 frames | 43 secs | Haywire.2011__#01-03-19_01-04-02_label_B2-0-0
1825 frames | 76 secs | Haywire.2011__#01-05-21_01-06-37_label_A
5833 frames | 243 secs | Haywire.2011__#01-11-54_01-15-57_label_B1-B2-0
2184 frames | 91 secs | Haywire.2011__#01-16-30_01-18-01_label_A
3601 frames | 150 secs | Hear.Me.2009__#00-01-45_00-04-15_label_A
2521 frames | 105 secs | Hear.Me.2009__#00-04-20_00-06-05_label_A
2521 frames | 105 secs | Hear.Me.2009__#00-06-37_00-08-22_label_A
2762 frames | 115 secs | Hear.Me.2009__#00-08-55_00-10-50_label_A
5954 frames | 248 secs | Hear.Me.2009__#00-11-00_00-15-08_label_A
1657 frames | 69 secs | Hear.Me.2009__#00-16-18_00-17-27_label_A
2401 frames | 100 secs | Hear.Me.2009__#00-17-30_00-19-10_label_A
3625 frames | 151 secs | Hear.Me.2009__#00-20-35_00-23-06_label_A
985 frames | 41 secs | Hear.Me.2009__#00-23-50_00-24-31_label_A
6241 frames | 260 secs | Hear.Me.2009__#00-25-20_00-29-40_label_A
6697 frames | 279 secs | Hear.Me.2009__#00-33-52_00-38-31_label_A
2377 frames | 99 secs | Hear.Me.2009__#00-38-52_00-40-31_label_A
2641 frames | 110 secs | Hear.Me.2009__#00-45-40_00-47-30_label_A
4825 frames | 201 secs | Hear.Me.2009__#00-51-55_00-55-16_label_A
7729 frames | 322 secs | Hear.Me.2009__#00-56-40_01-02-02_label_A
1249 frames | 52 secs | Hear.Me.2009__#01-02-18_01-03-10_label_A
3337 frames | 139 secs | Hear.Me.2009__#01-04-40_01-06-59_label_A
